分類コード,区分名称,診療行為コード,診療行為,点数,総計,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月
D026,検体検査判断料,160061710,尿・糞便等検査判断料,34,3955790,335486,332334,325635,350116,347822,323912,329344,323782,332937,334260,307929,312233
D026,検体検査判断料,160061810,血液学的検査判断料,125,12108275,1019791,1005293,999470,1043222,1041046,998131,1005867,1006174,1034111,1005983,979237,969950
D026,検体検査判断料,160061910,生化学的検査（１）判断料,144,12254324,1031030,1017633,1014121,1054657,1053211,1010307,1018047,1018974,1045984,1014352,993153,982855
D026,検体検査判断料,160062010,生化学的検査（２）判断料,144,4404237,370397,367052,358895,380725,372872,349088,362379,363447,376617,386406,354290,362069
D026,検体検査判断料,160062110,免疫学的検査判断料,144,11244536,947538,930044,924753,971173,968212,923149,934333,934679,964267,938241,908474,899673
D026,検体検査判断料,160062210,微生物学的検査判断料,150,3838364,322734,323859,314192,339433,336475,317872,323085,315862,323715,325302,296928,298907
D027,基本的検体検査判断料,160149110,基本的検体検査判断料,604,993344,82090,80049,82160,85701,85362,81184,82975,83402,83723,80511,82963,83224
D200,スパイログラフィー等検査,160062610,肺気量分画測定（安静換気量測定、最大換気量測定を含む）,90,490701,41799,41825,41028,44684,40383,39002,41656,40732,39752,41901,37886,40053
D200,スパイログラフィー等検査,160062710,フローボリュームカーブ（強制呼出曲線を含む）,100,507021,43153,43255,42280,46082,41717,40309,43252,42279,41144,43124,39138,41288
D200,スパイログラフィー等検査,160062810,機能的残気量測定,140,38686,3331,3319,3390,3535,3180,2932,3301,3183,3018,3318,3039,3140
D200,スパイログラフィー等検査,160063010,呼気ガス分析,100,28758,2339,2295,2220,2570,2297,2268,2714,2509,2465,2557,2283,2241
D200,スパイログラフィー等検査,160063110,左右別肺機能検査,1010,29,0,0,0,0,0,0,0,0,0,0,0,0
D201,換気力学的検査,160063310,コンプライアンス測定,135,3073,298,333,247,268,255,197,206,249,264,261,251,244
D201,換気力学的検査,160063410,気道抵抗測定,135,2390,234,272,170,193,168,181,217,181,251,170,148,205
D201,換気力学的検査,160063550,肺粘性抵抗測定,135,15,0,0,0,0,0,0,0,0,0,0,0,0
D201,換気力学的検査,160063750,１回呼吸法による吸気分布検査,135,2439,221,268,183,219,206,170,216,202,244,243,152,115
D201,換気力学的検査,160198210,呼吸抵抗測定（広域周波オシレーション法を用いた場合）,150,8034,722,752,722,764,666,611,671,633,643,629,618,603
D201,換気力学的検査,160198310,呼吸抵抗測定（その他の場合）,60,4034,391,437,376,373,383,284,291,310,293,316,272,308
D202,肺内ガス分布,160063810,指標ガス洗い出し検査,135,1387,137,133,133,123,121,95,115,112,110,100,111,97
D202,肺内ガス分布,160063910,クロージングボリューム測定,135,5299,449,472,462,468,434,394,468,441,434,433,419,425
D203,肺胞機能検査,160064010,肺拡散能力検査,180,39981,3419,3423,3437,3668,3287,2967,3393,3330,3197,3394,3197,3269
D203,肺胞機能検査,160064110,死腔量測定,135,109,0,10,17,11,10,0,0,11,0,0,0,0
D203,肺胞機能検査,160064210,肺内シャント検査,135,19,0,0,0,0,0,0,0,0,0,0,0,0
D204,基礎代謝測定,160064310,基礎代謝測定,85,2776,251,232,243,234,260,198,231,219,222,217,209,260
D205,呼吸機能検査等判断料,160146910,呼吸機能検査等判断料,140,498823,42365,42363,41686,45293,41021,39732,42596,41511,40510,42523,38579,40644
D206,心臓カテーテル法による諸検査,160064510,心臓カテーテル法による諸検査（左心カテーテル）（一連の検査について）,4000,385704,35535,33267,34032,35439,30677,28349,32966,32395,31990,30768,30093,30193
D206,心臓カテーテル法による諸検査,160064610,心臓カテーテル法による諸検査（右心カテーテル）（一連の検査について）,3600,87081,8025,7519,7351,8022,7187,6206,7187,6993,7223,7377,6816,7175
D207,体液量等測定,160067010,体液量測定,60,49314,4122,3774,4060,4501,4179,3896,4220,4069,4073,4190,4070,4160
D207,体液量等測定,160067110,血流量測定,100,69500,5576,5610,5596,5332,5296,5194,6076,5906,5783,6364,6487,6280
D207,体液量等測定,160067210,皮弁血流検査,100,336,42,26,32,37,30,21,23,21,32,31,22,19
D207,体液量等測定,160067410,心拍出量測定,150,217106,19008,17581,18095,18059,17663,17160,18581,18631,18503,18808,17727,17290
D207,体液量等測定,160067610,循環時間測定,150,364,32,38,31,31,21,19,31,27,27,36,38,33
D207,体液量等測定,160067710,循環血液量測定（色素希釈法以外によるもの）,150,1580,106,133,141,90,140,103,124,147,136,171,114,175
D207,体液量等測定,160067810,脳循環測定（笑気法によるもの）,1350,0,0,0,0,0,0,0,0,0,0,0,0,0
D207,体液量等測定,160068050,細胞外液量測定,60,7847,643,642,636,652,606,590,644,702,689,705,642,696
D207,体液量等測定,160068250,循環血流量測定（色素希釈法によるもの）,100,790,164,109,120,49,39,25,86,51,38,37,43,29
D207,体液量等測定,160068350,脳循環測定（色素希釈法によるもの）,150,76,0,12,0,0,0,0,0,0,0,0,10,0
D207,体液量等測定,160143950,電子授受式発消色性インジケーター使用皮膚表面温度測定,100,94,53,37,0,0,0,0,0,0,0,0,0,0
D207,体液量等測定,160189850,血管内皮機能検査（一連につき）,200,5584,556,547,542,502,482,420,437,455,403,424,407,409
D207,体液量等測定,160207010,皮膚灌流圧測定,100,9890,889,847,786,829,760,682,653,763,808,937,908,1028
D208,心電図検査,160068410,心電図検査（四肢単極誘導及び胸部誘導を含む最低１２誘導）,130,8864018,751152,742746,726565,777918,757630,706761,744778,734928,759944,764660,691733,705203
D208,心電図検査,160068510,心電図検査（その他）（６誘導以上）,90,12102,1189,1210,1189,1127,922,837,911,869,895,995,930,1028
D208,心電図検査,160068610,心電図診断（他医療機関の描写）,70,23129,2146,2004,1978,1850,1785,1721,1837,1908,2014,2066,1923,1897
D208,心電図検査,160068750,心電図検査（体表ヒス束心電図）,150,449,40,32,38,38,37,29,31,51,38,31,33,51
D208,心電図検査,160068850,心電図検査（ベクトル心電図）,150,690,64,72,50,69,45,59,52,67,44,58,49,61
D208,心電図検査,160150650,携帯型発作時心電図記憶伝達装置使用心電図検査,150,109,13,13,0,13,16,17,0,0,0,0,10,0
D208,心電図検査,160198510,加算平均心電図による心室遅延電位測定,200,5481,502,482,488,534,500,398,457,445,426,424,388,437
D209,負荷心電図検査,160069210,負荷心電図検査（四肢単極誘導及び胸部誘導を含む最低１２誘導）,380,55770,4615,4672,4792,4934,4450,4321,4530,4631,4687,4925,4546,4667
D209,負荷心電図検査,160069310,負荷心電図検査（その他）（６誘導以上）,190,1367,122,145,130,126,115,112,116,90,94,132,93,92
D209,負荷心電図検査,160069410,負荷心電図診断（他医療機関の描写）,70,121,12,0,11,17,12,10,11,11,0,0,0,0
D210,ホルター型心電図検査,160069510,ホルター型心電図検査（３０分又はその端数を増すごとに）,90,815,87,60,65,63,67,64,60,79,80,71,51,68
D210,ホルター型心電図検査,160069610,ホルター型心電図検査（８時間を超えた場合）,1750,242399,20612,20539,20457,22129,20472,19098,20702,19991,19709,20130,18609,19951
D210-2,体表面心電図、心外膜興奮伝播図,160069750,体表面心電図,1500,314,47,45,20,27,0,24,28,29,0,25,19,26
D210-2,体表面心電図、心外膜興奮伝播図,160069850,心外膜興奮伝播図,1500,0,0,0,0,0,0,0,0,0,0,0,0,0
D210-3,植込型心電図検査,160186310,植込型心電図検査,90,165,0,13,12,0,13,16,24,0,12,16,15,18
D210-4,Ｔ波オルタナンス検査,160198610,Ｔ波オルタナンス検査,1100,0,0,0,0,0,0,0,0,0,0,0,0,0
D211,トレッドミルによる負荷心肺機能検査、サイクルエルゴメーターによる心肺機能検査,160069910,トレッドミルによる負荷心肺機能検査,1400,16310,1469,1301,1391,1570,1554,1236,1383,1413,1318,1187,1208,1280
D211,トレッドミルによる負荷心肺機能検査、サイクルエルゴメーターによる心肺機能検査,160070050,サイクルエルゴメーターによる心肺機能検査,1400,12367,1082,1034,1059,1158,1039,949,1058,1044,1080,973,900,991
D211-2,喘息運動負荷試験,160186510,喘息運動負荷試験,800,124,0,0,0,13,17,0,0,12,10,0,0,25
D211-3,時間内歩行試験,160198710,時間内歩行試験,200,7933,687,693,736,778,627,542,643,674,612,613,712,616
D211-4,シャトルウォーキングテスト,160207110,シャトルウォーキングテスト,200,64,0,0,0,10,0,0,0,0,0,0,0,0
D212,リアルタイム解析型心電図,160125550,リアルタイム解析型心電図,600,55,0,0,0,0,0,0,0,0,0,17,16,17
D212-2,携帯型発作時心電図記録計使用心電図検査,160125950,携帯型発作時心電図記録計使用心電図検査,500,738,0,14,16,0,13,158,120,72,72,103,71,78
D213,心音図検査,160071910,心音図検査,150,371,31,28,39,42,37,24,30,32,29,20,28,31
D213,心音図検査,160072030,亜硝酸アミル吸入心音図検査,300,0,0,0,0,0,0,0,0,0,0,0,0,0
D214,脈波図、心機図、ポリグラフ検査,160070110,脈波図、心機図、ポリグラフ検査（２検査）,80,185247,15391,14519,15247,17008,15964,14597,16032,15389,15709,15188,14801,15402
D214,脈波図、心機図、ポリグラフ検査,160070210,脈波図、心機図、ポリグラフ検査（３又は４検査）,130,135255,12583,11844,11864,12602,11076,10192,11176,10836,10805,10946,10262,11069
D214,脈波図、心機図、ポリグラフ検査,160070310,脈波図、心機図、ポリグラフ検査（５又は６検査）,180,2251,191,185,193,223,186,199,175,183,182,181,168,185
D214,脈波図、心機図、ポリグラフ検査,160070410,脈波図、心機図、ポリグラフ検査（７検査以上）,220,3803,340,291,320,321,328,301,336,321,310,307,310,318
D214,脈波図、心機図、ポリグラフ検査,160071550,脈波図、心機図、ポリグラフ検査（１検査）,60,58482,5299,4625,5018,5132,5099,4548,4943,4815,4859,4683,4558,4903
D214,脈波図、心機図、ポリグラフ検査,160071750,血管伸展性検査,100,269930,22796,22302,22174,23909,21666,20250,22079,22455,22865,23513,22370,23551
D214-2,エレクトロキモグラフ,160071850,エレクトロキモグラフ,260,0,0,0,0,0,0,0,0,0,0,0,0,0
D215,超音波検査,160072110,超音波検査（Ａモード法）,150,10896,978,989,935,1025,893,874,917,894,804,919,826,842
D215,超音波検査,160072210,超音波検査（断層撮影法（心臓超音波検査を除く。））（胸腹部）,530,2102463,175394,176356,177837,191854,186313,170521,179755,171279,175170,169471,158947,169566
D215,超音波検査,160072450,超音波検査（心臓超音波検査以外）（断層撮影法とＭモード法併用）,530,14235,1313,1320,1292,1194,1280,1056,1216,1112,1155,1074,1053,1170
D215,超音波検査,160072510,超音波検査（心臓超音波検査）（経胸壁心エコー法）,880,2843334,244718,238089,228896,245921,234094,216680,236904,237023,246005,251947,226075,236982
D215,超音波検査,160072610,超音波検査（心臓超音波検査）（Ｍモード法）,500,10681,930,836,833,914,924,833,818,963,962,956,827,885
D215,超音波検査,160072750,超音波検査（心臓超音波検査以外）（Ｍモード法）,500,421,44,49,39,38,59,34,25,33,27,23,22,28
D215,超音波検査,160072910,超音波検査（ドプラ法）（胎児心音観察）（１日につき）,20,686903,57183,58450,59218,58894,58115,56923,58667,57702,58170,55402,53166,55013
D215,超音波検査,160147110,超音波検査（ドプラ法）（脳動脈血流速度連続測定）（１日につき）,150,5738,528,592,487,553,455,474,457,336,520,470,436,430
D215,超音波検査,160147210,超音波検査（ドプラ法）（脳動脈血流速度マッピング法）（１日につき）,400,2594,244,253,221,175,228,220,243,184,221,187,179,239
D215,超音波検査,160150050,超音波検査（ドプラ法）（末梢血管血行動態検査）（１日につき）,20,296806,24239,24480,24239,25415,23953,22451,23424,24185,25578,26563,25892,26387
D215,超音波検査,160160410,超音波検査（心臓超音波検査）（経食道心エコー法）,1500,86690,7543,7318,7452,7937,7081,6666,7339,6897,7415,7091,6663,7288
D215,超音波検査,160161710,超音波検査（血管内超音波法）,4290,1743,132,117,129,188,158,138,121,139,141,159,165,156
D215,超音波検査,160165010,超音波検査（断層撮影法（心臓超音波検査を除く。））（その他）（頭頸部、四肢、体表、末梢血管等）,350,912093,77646,76816,77045,82551,76914,70398,77396,74877,76278,76587,70708,74877
D215,超音波検査,160186610,超音波検査（心臓超音波検査）（胎児心エコー法）,300,2031,142,191,152,167,148,177,176,184,172,178,149,195
D215,超音波検査,160198810,超音波検査（心臓超音波検査）（負荷心エコー法）,2010,2113,187,184,186,161,180,154,141,159,194,186,194,187
D215,超音波検査,160213010,超音波検査（断層撮影法（心臓超音波検査を除く。））（下肢血管）,450,462012,37424,36389,36323,40591,37559,35935,39186,39062,40095,40071,38396,40981
D215-2,肝硬度測定,160189750,肝硬度測定,200,8246,618,565,623,694,707,594,734,716,740,732,721,802
D215-3,超音波エラストグラフィー,160207310,超音波エラストグラフィー,200,4795,319,307,377,394,449,367,429,424,410,459,423,437
D216,サーモグラフィー検査,160073010,サーモグラフィー検査（記録に要する費用を含む）,200,1914,189,170,212,146,146,159,158,145,139,142,142,166
D216-2,残尿測定検査,160170310,残尿測定検査（超音波によるもの）,55,430331,33518,33887,34522,36815,37282,34397,36950,36538,37605,35359,35384,38074
D216-2,残尿測定検査,160186710,残尿測定検査（導尿によるもの）,45,29025,2222,2240,2329,2409,2402,2467,2697,2328,2385,2383,2521,2642
D217,骨塩定量検査,160091310,骨塩定量検査（ＤＥＸＡ法による腰椎撮影）,360,200301,16478,16335,16133,17673,16264,14814,16915,16895,17461,17889,16393,17051
D217,骨塩定量検査,160147310,骨塩定量検査（ＭＤ法、ＳＥＸＡ法等）,140,70713,6420,5985,6193,6135,5696,5493,5855,5634,6080,6049,5474,5699
D217,骨塩定量検査,160170410,骨塩定量検査（超音波法）,80,18907,1852,1523,1583,1609,1668,1482,1568,1538,1503,1715,1391,1475
D218,分娩監視装置による諸検査,160073210,分娩監視装置による諸検査（１時間以内の場合）,480,32711,2615,2658,2787,2887,2798,2725,2723,2650,2882,2771,2497,2718
D218,分娩監視装置による諸検査,160073310,分娩監視装置による諸検査（１時間を超え１時間３０分以内の場合）,660,10056,764,853,831,907,848,942,839,814,912,811,734,801
D218,分娩監視装置による諸検査,160073410,分娩監視装置による諸検査（１時間３０分を超えた場合）,840,136496,10972,11506,10968,11899,11828,11718,11599,11079,11873,11378,10479,11197
D219,ノンストレステスト,160147410,ノンストレステスト（一連につき）,200,840715,69416,70256,70332,74968,72613,70483,72349,69617,71581,67887,63102,68111
D220,呼吸心拍監視、新生児心拍・呼吸監視、カルジオスコープ（ハートスコープ）、カルジオタコスコープ,160073510,呼吸心拍監視（１時間以内又は１時間につき）,50,2158925,179240,177614,175112,186632,184333,172703,184386,179281,186145,185539,171537,176403
D220,呼吸心拍監視、新生児心拍・呼吸監視、カルジオスコープ（ハートスコープ）、カルジオタコスコープ,160073650,新生児心拍・呼吸監視（１時間以内又は１時間につき）,50,3057,233,261,279,271,363,308,245,196,259,290,195,157
D220,呼吸心拍監視、新生児心拍・呼吸監視、カルジオスコープ（ハートスコープ）、カルジオタコスコープ,160073750,カルジオスコープ（ハートスコープ）（１時間以内又は１時間につき）,50,91410,7670,7611,7576,7883,7578,6932,7748,7256,8083,8410,7319,7344
D220,呼吸心拍監視、新生児心拍・呼吸監視、カルジオスコープ（ハートスコープ）、カルジオタコスコープ,160073850,カルジオタコスコープ（１時間以内又は１時間につき）,50,2472,203,206,235,228,227,227,213,219,183,183,184,164
D220,呼吸心拍監視、新生児心拍・呼吸監視、カルジオスコープ（ハートスコープ）、カルジオタコスコープ,160102510,呼吸心拍監視（３時間を超えた場合）（７日以内の場合）（１日につき）,150,15601491,1294235,1266686,1267750,1307093,1312945,1233258,1297134,1320938,1375691,1366554,1270028,1289179
D220,呼吸心拍監視、新生児心拍・呼吸監視、カルジオスコープ（ハートスコープ）、カルジオタコスコープ,160102650,新生児心拍・呼吸監視（３時間を超えた場合）（７日以内の場合）（１日につき）,150,53058,4297,4208,4252,4505,4486,4380,4235,4296,4833,4622,4505,4439
